Bandit,Reward,Algorithm
3.0,4.073970681249554,EpsilonGreedy
3.0,3.992480045888542,EpsilonGreedy
3.0,3.3048149013242965,EpsilonGreedy
3.0,2.9293660512636475,EpsilonGreedy
3.0,5.934499671408049,EpsilonGreedy
3.0,3.8218550385721946,EpsilonGreedy
3.0,6.997346012698463,EpsilonGreedy
3.0,2.4479550903276066,EpsilonGreedy
3.0,4.04925809786269,EpsilonGreedy
3.0,3.3657373469345737,EpsilonGreedy
3.0,4.143713150993519,EpsilonGreedy
3.0,2.5890777096387936,EpsilonGreedy
3.0,4.309372333406209,EpsilonGreedy
3.0,3.530765404080909,EpsilonGreedy
3.0,2.811625167351817,EpsilonGreedy
3.0,5.145380653891022,EpsilonGreedy
3.0,3.9012339801050984,EpsilonGreedy
3.0,3.35746096354467,EpsilonGreedy
3.0,2.5221003383642184,EpsilonGreedy
3.0,3.691431118945202,EpsilonGreedy
3.0,3.6330079165102163,EpsilonGreedy
3.0,3.935578785061731,EpsilonGreedy
3.0,5.446674161182738,EpsilonGreedy
3.0,4.349586115638862,EpsilonGreedy
3.0,4.229316885201645,EpsilonGreedy
3.0,3.128436424653723,EpsilonGreedy
3.0,3.160688216651776,EpsilonGreedy
3.0,5.18424705361877,EpsilonGreedy
3.0,4.230388972093559,EpsilonGreedy
3.0,3.589365490411068,EpsilonGreedy
3.0,2.4411993920899215,EpsilonGreedy
3.0,6.78710146950328,EpsilonGreedy
3.0,4.241409363534737,EpsilonGreedy
3.0,4.0757317388183925,EpsilonGreedy
3.0,4.481521678773895,EpsilonGreedy
3.0,4.42342446653981,EpsilonGreedy
3.0,1.913281754658811,EpsilonGreedy
3.0,4.7758552250892565,EpsilonGreedy
3.0,4.284447182707858,EpsilonGreedy
3.0,4.63326270413266,EpsilonGreedy
3.0,4.435202956009273,EpsilonGreedy
3.0,5.069576897282849,EpsilonGreedy
3.0,5.400191096256114,EpsilonGreedy
3.0,4.99957704043431,EpsilonGreedy
3.0,3.875905861207995,EpsilonGreedy
3.0,4.280273099741636,EpsilonGreedy
3.0,3.3837753157638994,EpsilonGreedy
3.0,4.991233095659791,EpsilonGreedy
3.0,4.262414627633177,EpsilonGreedy
3.0,3.585229190522539,EpsilonGreedy
3.0,5.921933226163425,EpsilonGreedy
3.0,4.473827470394609,EpsilonGreedy
3.0,4.597475326680644,EpsilonGreedy
3.0,5.016812105472304,EpsilonGreedy
3.0,2.9756613336804643,EpsilonGreedy
3.0,4.949603850414176,EpsilonGreedy
3.0,4.25663683971636,EpsilonGreedy
3.0,5.617853358713662,EpsilonGreedy
3.0,2.3398896980935806,EpsilonGreedy
3.0,1.6010588868626918,EpsilonGreedy
3.0,3.470664433078921,EpsilonGreedy
3.0,4.492327802371926,EpsilonGreedy
3.0,4.962211351159267,EpsilonGreedy
3.0,3.258837097957695,EpsilonGreedy
3.0,3.9739291670116015,EpsilonGreedy
3.0,3.2695305862031843,EpsilonGreedy
3.0,4.990858723719825,EpsilonGreedy
3.0,4.154067931096978,EpsilonGreedy
3.0,4.256045491168072,EpsilonGreedy
3.0,3.0462393931501746,EpsilonGreedy
3.0,3.3805810616317906,EpsilonGreedy
3.0,4.49757510287924,EpsilonGreedy
3.0,3.2220164391603103,EpsilonGreedy
3.0,4.686038837336202,EpsilonGreedy
3.0,3.447635138936136,EpsilonGreedy
3.0,5.46541197921082,EpsilonGreedy
3.0,2.1892504046064327,EpsilonGreedy
3.0,2.6451139676727466,EpsilonGreedy
3.0,1.7324103370103847,EpsilonGreedy
3.0,3.80941973536875,EpsilonGreedy
3.0,3.5521086773131563,EpsilonGreedy
3.0,3.7783981285370403,EpsilonGreedy
3.0,3.4790775245727517,EpsilonGreedy
3.0,3.2347484719084707,EpsilonGreedy
3.0,4.9228948938224395,EpsilonGreedy
3.0,4.645013124743581,EpsilonGreedy
3.0,4.143290467176387,EpsilonGreedy
3.0,4.737823882770319,EpsilonGreedy
3.0,4.14507234963798,EpsilonGreedy
3.0,6.020589461492016,EpsilonGreedy
3.0,3.464718938351572,EpsilonGreedy
3.0,5.560182681684392,EpsilonGreedy
3.0,4.213494794182126,EpsilonGreedy
3.0,5.784774823544473,EpsilonGreedy
3.0,4.068006909309471,EpsilonGreedy
3.0,4.842236932365993,EpsilonGreedy
3.0,1.8249194588689686,EpsilonGreedy
3.0,3.8231568164796372,EpsilonGreedy
3.0,3.663524279713491,EpsilonGreedy
3.0,4.154264189420944,EpsilonGreedy
3.0,5.373392343865436,EpsilonGreedy
3.0,5.258406141433564,EpsilonGreedy
3.0,4.74433304006226,EpsilonGreedy
3.0,3.351562729752174,EpsilonGreedy
3.0,4.124958605153359,EpsilonGreedy
3.0,3.6821098019079774,EpsilonGreedy
3.0,4.331529008112766,EpsilonGreedy
3.0,6.077405629431704,EpsilonGreedy
3.0,3.1515129286416688,EpsilonGreedy
3.0,3.5313780064548697,EpsilonGreedy
3.0,4.242580527604389,EpsilonGreedy
3.0,3.1003895325712443,EpsilonGreedy
3.0,3.454726871641329,EpsilonGreedy
3.0,5.453323906342746,EpsilonGreedy
3.0,4.287339081978389,EpsilonGreedy
3.0,3.2534685855045025,EpsilonGreedy
3.0,4.648751380652604,EpsilonGreedy
3.0,2.7435513407237115,EpsilonGreedy
3.0,5.948226754223255,EpsilonGreedy
3.0,4.232016530727695,EpsilonGreedy
3.0,4.01578486473568,EpsilonGreedy
3.0,4.742347506842439,EpsilonGreedy
3.0,4.776233422041558,EpsilonGreedy
3.0,3.638123472777097,EpsilonGreedy
3.0,2.1798061933478476,EpsilonGreedy
3.0,3.2528466329770693,EpsilonGreedy
3.0,2.5958909929024196,EpsilonGreedy
3.0,4.7504466353496895,EpsilonGreedy
3.0,4.845039624275752,EpsilonGreedy
3.0,4.241014907066029,EpsilonGreedy
3.0,3.4727231863629275,EpsilonGreedy
3.0,4.8907204827560005,EpsilonGreedy
3.0,3.4174161666935667,EpsilonGreedy
3.0,4.489006989627675,EpsilonGreedy
3.0,3.8665047903790857,EpsilonGreedy
3.0,5.714289826524085,EpsilonGreedy
3.0,4.504709053647468,EpsilonGreedy
3.0,2.8123419302604136,EpsilonGreedy
3.0,3.0097746147228595,EpsilonGreedy
3.0,3.6256269687427145,EpsilonGreedy
3.0,4.109077831018699,EpsilonGreedy
3.0,4.770811524924269,EpsilonGreedy
3.0,4.4440200152360445,EpsilonGreedy
3.0,5.005746959480046,EpsilonGreedy
3.0,4.945480283003288,EpsilonGreedy
3.0,3.1736259795872614,EpsilonGreedy
3.0,3.3445551619472766,EpsilonGreedy
3.0,3.4696473656776528,EpsilonGreedy
3.0,2.446309476925248,EpsilonGreedy
3.0,4.136998219965372,EpsilonGreedy
3.0,4.329406494266696,EpsilonGreedy
3.0,4.9736506072210815,EpsilonGreedy
3.0,5.0730915027304615,EpsilonGreedy
3.0,4.884422717030579,EpsilonGreedy
3.0,5.122435911925138,EpsilonGreedy
3.0,4.9906554307833835,EpsilonGreedy
3.0,3.7229431680031175,EpsilonGreedy
3.0,4.007010628212613,EpsilonGreedy
3.0,4.597711120251488,EpsilonGreedy
3.0,4.507800245950629,EpsilonGreedy
3.0,3.133012381805443,EpsilonGreedy
3.0,3.6973776531710656,EpsilonGreedy
3.0,5.070191191691061,EpsilonGreedy
3.0,3.205508121458017,EpsilonGreedy
3.0,4.036942640090156,EpsilonGreedy
3.0,3.6953498483081098,EpsilonGreedy
3.0,5.305321440741262,EpsilonGreedy
3.0,3.847290269015895,EpsilonGreedy
3.0,2.9236850644456274,EpsilonGreedy
3.0,3.081658553038661,EpsilonGreedy
3.0,2.6973591078547683,EpsilonGreedy
3.0,2.491448536124402,EpsilonGreedy
3.0,4.620747229963145,EpsilonGreedy
3.0,4.434422572141001,EpsilonGreedy
3.0,1.8401913347538206,EpsilonGreedy
3.0,4.571388165449589,EpsilonGreedy
3.0,5.069645906682812,EpsilonGreedy
3.0,4.243362641093006,EpsilonGreedy
3.0,3.3104352273636266,EpsilonGreedy
3.0,3.0171900501055537,EpsilonGreedy
3.0,4.087270522473053,EpsilonGreedy
3.0,3.644482797726061,EpsilonGreedy
3.0,3.469423439855126,EpsilonGreedy
3.0,6.023539469219694,EpsilonGreedy
3.0,6.34870260420353,EpsilonGreedy
3.0,3.4329527143929526,EpsilonGreedy
3.0,5.099599003714065,EpsilonGreedy
3.0,3.716979610967725,EpsilonGreedy
3.0,4.224297597153105,EpsilonGreedy
3.0,2.835059660304041,EpsilonGreedy
3.0,3.669640346329762,EpsilonGreedy
3.0,6.0904112077751265,EpsilonGreedy
3.0,4.943332855339683,EpsilonGreedy
3.0,3.435119202745225,EpsilonGreedy
3.0,3.5655996300528017,EpsilonGreedy
3.0,4.673841175721173,EpsilonGreedy
3.0,4.131779955571988,EpsilonGreedy
3.0,5.1581063608386115,EpsilonGreedy
3.0,3.589422561621549,EpsilonGreedy
3.0,2.818132828182236,EpsilonGreedy
3.0,2.9920643168361805,EpsilonGreedy
3.0,2.8853729112382465,EpsilonGreedy
3.0,3.2216439296904884,EpsilonGreedy
3.0,2.771459007357649,EpsilonGreedy
3.0,5.661109353776113,EpsilonGreedy
3.0,4.024422931611347,EpsilonGreedy
3.0,3.852836196174477,EpsilonGreedy
3.0,5.812481340458446,EpsilonGreedy
3.0,5.382394806858953,EpsilonGreedy
3.0,4.205494841477003,EpsilonGreedy
3.0,4.983552891108909,EpsilonGreedy
3.0,3.053389259982722,EpsilonGreedy
3.0,5.201574953299982,EpsilonGreedy
3.0,3.6395944742932373,EpsilonGreedy
3.0,3.97396723837133,EpsilonGreedy
3.0,4.170128206633796,EpsilonGreedy
3.0,3.8224762899866582,EpsilonGreedy
3.0,4.949242688948657,EpsilonGreedy
3.0,4.519207856187316,EpsilonGreedy
3.0,4.59554146343035,EpsilonGreedy
3.0,3.6146718997438994,EpsilonGreedy
3.0,4.182585126947562,EpsilonGreedy
3.0,3.916108163044321,EpsilonGreedy
3.0,3.661038169644586,EpsilonGreedy
3.0,5.011641530847254,EpsilonGreedy
3.0,5.9545859140717425,EpsilonGreedy
3.0,4.3760338222720385,EpsilonGreedy
3.0,5.263305432093174,EpsilonGreedy
3.0,4.878326271487485,EpsilonGreedy
3.0,5.074475494020879,EpsilonGreedy
3.0,3.641269689426136,EpsilonGreedy
3.0,5.430307616549583,EpsilonGreedy
3.0,3.247002371720712,EpsilonGreedy
3.0,5.331027192546953,EpsilonGreedy
3.0,3.4335773094871866,EpsilonGreedy
3.0,4.552824661076772,EpsilonGreedy
3.0,2.8339744836117733,EpsilonGreedy
3.0,5.989645241232557,EpsilonGreedy
3.0,3.7029504065652543,EpsilonGreedy
3.0,3.3935432256701192,EpsilonGreedy
3.0,3.6714502749474396,EpsilonGreedy
3.0,4.2226180774359126,EpsilonGreedy
3.0,3.2838559956477575,EpsilonGreedy
3.0,2.897592272925233,EpsilonGreedy
3.0,4.57086367098992,EpsilonGreedy
3.0,5.345147735661482,EpsilonGreedy
3.0,3.791125752396142,EpsilonGreedy
3.0,2.473815818883164,EpsilonGreedy
3.0,3.7474526790850535,EpsilonGreedy
3.0,4.230756489273106,EpsilonGreedy
3.0,3.4334129324830687,EpsilonGreedy
3.0,3.9513643102866083,EpsilonGreedy
3.0,4.591078334031954,EpsilonGreedy
3.0,3.4525351906833985,EpsilonGreedy
3.0,2.732092006323732,EpsilonGreedy
3.0,4.036918667460239,EpsilonGreedy
3.0,3.648948237636212,EpsilonGreedy
3.0,3.879472813930375,EpsilonGreedy
3.0,4.10984431488031,EpsilonGreedy
3.0,4.905513375765864,EpsilonGreedy
3.0,4.048391947051939,EpsilonGreedy
3.0,1.8360780236392875,EpsilonGreedy
3.0,6.260269263058765,EpsilonGreedy
3.0,4.520483969164505,EpsilonGreedy
3.0,5.2190334967801775,EpsilonGreedy
3.0,2.9486579194080855,EpsilonGreedy
3.0,5.2323636324242875,EpsilonGreedy
3.0,2.955326321982616,EpsilonGreedy
3.0,2.9800677084071205,EpsilonGreedy
3.0,3.6300090555533977,EpsilonGreedy
3.0,2.7571008288660086,EpsilonGreedy
3.0,4.234935173382683,EpsilonGreedy
3.0,5.381818336981408,EpsilonGreedy
3.0,4.815137173878205,EpsilonGreedy
3.0,3.7078088576995007,EpsilonGreedy
3.0,2.8069354958392747,EpsilonGreedy
3.0,4.933513568344903,EpsilonGreedy
3.0,2.9843995587436147,EpsilonGreedy
3.0,2.9966563550618246,EpsilonGreedy
3.0,4.205057339020551,EpsilonGreedy
3.0,4.451993298752445,EpsilonGreedy
3.0,4.23922819338117,EpsilonGreedy
3.0,3.816623816747097,EpsilonGreedy
3.0,4.842839768641163,EpsilonGreedy
3.0,4.245273978617792,EpsilonGreedy
3.0,5.102651777717988,EpsilonGreedy
3.0,4.134399454670474,EpsilonGreedy
3.0,4.787221239996743,EpsilonGreedy
3.0,1.2217023322589742,EpsilonGreedy
3.0,5.084930204172377,EpsilonGreedy
3.0,4.449157473074187,EpsilonGreedy
3.0,3.94377465593123,EpsilonGreedy
3.0,4.1838680355633135,EpsilonGreedy
3.0,2.909968859190977,EpsilonGreedy
3.0,4.988285322154381,EpsilonGreedy
3.0,3.3652271996556036,EpsilonGreedy
3.0,4.470745488238088,EpsilonGreedy
3.0,4.576977551094432,EpsilonGreedy
3.0,2.6487838030443163,EpsilonGreedy
3.0,4.9193395355110825,EpsilonGreedy
3.0,2.6610801792542986,EpsilonGreedy
3.0,4.530991968788646,EpsilonGreedy
3.0,3.811423931124604,EpsilonGreedy
3.0,1.2795422420410896,EpsilonGreedy
3.0,4.5090652889269816,EpsilonGreedy
3.0,4.6746850674339795,EpsilonGreedy
3.0,3.342351716288813,EpsilonGreedy
3.0,3.895037164509734,EpsilonGreedy
3.0,2.6939309625444157,EpsilonGreedy
3.0,6.282820757304764,EpsilonGreedy
3.0,5.0956388543113444,EpsilonGreedy
3.0,4.843304221913963,EpsilonGreedy
3.0,4.263605211284852,EpsilonGreedy
3.0,3.2444759783172703,EpsilonGreedy
3.0,5.843329601762999,EpsilonGreedy
3.0,4.79990509668132,EpsilonGreedy
3.0,4.152470097606024,EpsilonGreedy
3.0,3.802781684898536,EpsilonGreedy
3.0,2.4994926589288804,EpsilonGreedy
3.0,5.211571910305603,EpsilonGreedy
3.0,4.639907678482721,EpsilonGreedy
3.0,2.977880968569753,EpsilonGreedy
3.0,4.597100586119083,EpsilonGreedy
3.0,4.162801783247411,EpsilonGreedy
3.0,2.5190596008739976,EpsilonGreedy
3.0,4.592336165975613,EpsilonGreedy
3.0,3.3803995012119854,EpsilonGreedy
3.0,4.233047617066215,EpsilonGreedy
3.0,3.2184867929287293,EpsilonGreedy
3.0,2.953733520418239,EpsilonGreedy
3.0,3.0336849750924264,EpsilonGreedy
3.0,4.9132165347544765,EpsilonGreedy
3.0,2.9153101119892275,EpsilonGreedy
3.0,3.635275330444079,EpsilonGreedy
3.0,2.2282615207055594,EpsilonGreedy
3.0,4.699825597132247,EpsilonGreedy
3.0,3.6769069699395187,EpsilonGreedy
3.0,3.4647840649207775,EpsilonGreedy
3.0,4.8152644249234635,EpsilonGreedy
3.0,5.337443763733009,EpsilonGreedy
3.0,3.7130593153846227,EpsilonGreedy
3.0,4.48210672114729,EpsilonGreedy
3.0,3.551578445509084,EpsilonGreedy
3.0,3.6090581807933817,EpsilonGreedy
3.0,2.631369146287262,EpsilonGreedy
3.0,4.517971540397723,EpsilonGreedy
3.0,4.22045782533165,EpsilonGreedy
3.0,3.4169786830993374,EpsilonGreedy
3.0,3.0448569062116078,EpsilonGreedy
3.0,4.127753083829832,EpsilonGreedy
3.0,5.401524807675703,EpsilonGreedy
3.0,3.8992597945378202,EpsilonGreedy
3.0,5.139430065183545,EpsilonGreedy
3.0,4.960787576785309,EpsilonGreedy
3.0,4.0558433580748545,EpsilonGreedy
3.0,3.5668514122736235,EpsilonGreedy
3.0,4.655039530200716,EpsilonGreedy
3.0,3.584121440542232,EpsilonGreedy
3.0,4.390305056187032,EpsilonGreedy
3.0,4.035127223429835,EpsilonGreedy
3.0,3.749149405284695,EpsilonGreedy
3.0,5.690821225752486,EpsilonGreedy
3.0,3.915333101101283,EpsilonGreedy
3.0,4.577284339668786,EpsilonGreedy
3.0,5.931869106687113,EpsilonGreedy
3.0,6.051743798928195,EpsilonGreedy
3.0,4.210314966271563,EpsilonGreedy
3.0,2.1808142743564787,EpsilonGreedy
3.0,2.954337704810722,EpsilonGreedy
3.0,3.739883301968678,EpsilonGreedy
3.0,4.98451625458841,EpsilonGreedy
3.0,5.846024910276078,EpsilonGreedy
3.0,3.0711377285359602,EpsilonGreedy
3.0,4.735573019581349,EpsilonGreedy
3.0,1.0695928550373877,EpsilonGreedy
3.0,2.570541353377643,EpsilonGreedy
3.0,2.987759337634154,EpsilonGreedy
3.0,5.044079942868756,EpsilonGreedy
3.0,3.6302541465608282,EpsilonGreedy
3.0,3.9256401868317914,EpsilonGreedy
3.0,4.733352112925016,EpsilonGreedy
3.0,3.8061572703341575,EpsilonGreedy
3.0,2.9150953145476803,EpsilonGreedy
3.0,4.735346654163938,EpsilonGreedy
3.0,5.256429125454052,EpsilonGreedy
3.0,4.654342353047326,EpsilonGreedy
3.0,4.339044876915106,EpsilonGreedy
3.0,4.738089733217551,EpsilonGreedy
3.0,3.2720423833455516,EpsilonGreedy
3.0,3.697654570583259,EpsilonGreedy
3.0,5.69591056431021,EpsilonGreedy
3.0,4.37015299685995,EpsilonGreedy
3.0,4.226973320007142,EpsilonGreedy
3.0,3.8821547348277297,EpsilonGreedy
3.0,2.3684428011976637,EpsilonGreedy
3.0,4.231177325043457,EpsilonGreedy
3.0,2.3077042281171836,EpsilonGreedy
3.0,3.923059503092918,EpsilonGreedy
3.0,2.858066157359377,EpsilonGreedy
3.0,3.6626127186895543,EpsilonGreedy
3.0,3.158692872786356,EpsilonGreedy
3.0,3.5481713041647547,EpsilonGreedy
3.0,2.590012006047134,EpsilonGreedy
3.0,2.785986879001179,EpsilonGreedy
3.0,3.949361390121514,EpsilonGreedy
3.0,3.082586968280675,EpsilonGreedy
3.0,4.184669083159773,EpsilonGreedy
3.0,2.8524990179997767,EpsilonGreedy
3.0,4.7081749944795055,EpsilonGreedy
3.0,2.8291677716538555,EpsilonGreedy
3.0,3.022174143849792,EpsilonGreedy
3.0,2.435130947422073,EpsilonGreedy
3.0,1.589685850158634,EpsilonGreedy
3.0,4.798488231131581,EpsilonGreedy
3.0,3.486394132739794,EpsilonGreedy
3.0,4.002314703661647,EpsilonGreedy
3.0,3.0054882375384735,EpsilonGreedy
3.0,5.688975180263107,EpsilonGreedy
3.0,4.647557177278699,EpsilonGreedy
3.0,2.6977495158991482,EpsilonGreedy
3.0,5.867863729727562,EpsilonGreedy
3.0,3.2008714395591444,EpsilonGreedy
3.0,5.33881453626744,EpsilonGreedy
3.0,4.733488412779474,EpsilonGreedy
3.0,5.809577537218745,EpsilonGreedy
3.0,3.4445400911829593,EpsilonGreedy
3.0,4.125662553597179,EpsilonGreedy
3.0,5.197849921363552,EpsilonGreedy
3.0,3.999601122886398,EpsilonGreedy
3.0,4.739931561984971,EpsilonGreedy
3.0,2.322674212506864,EpsilonGreedy
3.0,3.1394265898713853,EpsilonGreedy
3.0,3.768060339601976,EpsilonGreedy
3.0,2.7796829985648652,EpsilonGreedy
3.0,3.1556624035006964,EpsilonGreedy
3.0,3.110300910179653,EpsilonGreedy
3.0,3.9150591846786664,EpsilonGreedy
3.0,3.013395382050228,EpsilonGreedy
3.0,2.9672484433225623,EpsilonGreedy
3.0,2.430155315653966,EpsilonGreedy
3.0,3.9190514554142046,EpsilonGreedy
3.0,5.590987189833712,EpsilonGreedy
3.0,3.490133256811439,EpsilonGreedy
3.0,4.9488746746240855,EpsilonGreedy
3.0,4.249703005842196,EpsilonGreedy
3.0,1.8423606911714692,EpsilonGreedy
3.0,3.615289150383199,EpsilonGreedy
3.0,4.999732547639978,EpsilonGreedy
3.0,3.955739637257523,EpsilonGreedy
3.0,4.059827084989776,EpsilonGreedy
3.0,4.304368280214263,EpsilonGreedy
3.0,4.878988900560678,EpsilonGreedy
3.0,3.4784070010340264,EpsilonGreedy
3.0,3.661350027897782,EpsilonGreedy
3.0,5.421684314609137,EpsilonGreedy
3.0,4.142823076238386,EpsilonGreedy
3.0,3.9836773246748773,EpsilonGreedy
3.0,3.609803508881326,EpsilonGreedy
3.0,5.579087257710424,EpsilonGreedy
3.0,2.759315538978157,EpsilonGreedy
3.0,2.355590364133024,EpsilonGreedy
3.0,2.939638770713798,EpsilonGreedy
3.0,3.792488681050757,EpsilonGreedy
3.0,4.272984272291794,EpsilonGreedy
3.0,4.130503908479496,EpsilonGreedy
3.0,4.406327208657361,EpsilonGreedy
3.0,3.5956199379117533,EpsilonGreedy
3.0,3.4340195556359303,EpsilonGreedy
3.0,5.070803658193264,EpsilonGreedy
3.0,4.777553315498321,EpsilonGreedy
3.0,3.8890847435947764,EpsilonGreedy
3.0,3.99297084051964,EpsilonGreedy
3.0,4.757082930363301,EpsilonGreedy
3.0,5.255862364437448,EpsilonGreedy
3.0,3.465482643004738,EpsilonGreedy
3.0,3.465177027093501,EpsilonGreedy
3.0,3.9324426135422477,EpsilonGreedy
3.0,2.5760764620762435,EpsilonGreedy
3.0,3.7652080100493945,EpsilonGreedy
3.0,3.9632331307818056,EpsilonGreedy
3.0,3.516594408045213,EpsilonGreedy
3.0,4.4325740059806416,EpsilonGreedy
3.0,5.035357059638262,EpsilonGreedy
3.0,4.192035394720275,EpsilonGreedy
3.0,3.102827943954238,EpsilonGreedy
3.0,4.2116544714603865,EpsilonGreedy
3.0,4.587505520581843,EpsilonGreedy
3.0,5.265006304399529,EpsilonGreedy
3.0,1.6296140920578086,EpsilonGreedy
3.0,3.1165054725569923,EpsilonGreedy
3.0,4.644990899494173,EpsilonGreedy
3.0,2.5550212685884506,EpsilonGreedy
3.0,3.3245348293782317,EpsilonGreedy
3.0,3.7157149157061538,EpsilonGreedy
3.0,6.12691481499172,EpsilonGreedy
3.0,3.564058652701853,EpsilonGreedy
3.0,3.3993873769020606,EpsilonGreedy
3.0,4.085978109344703,EpsilonGreedy
3.0,4.614877980304865,EpsilonGreedy
3.0,2.77136500939642,EpsilonGreedy
3.0,2.8465090830032738,EpsilonGreedy
3.0,2.8487082531127923,EpsilonGreedy
3.0,3.716880448611496,EpsilonGreedy
3.0,4.937667741249152,EpsilonGreedy
3.0,4.081298499651013,EpsilonGreedy
3.0,3.652855739502764,EpsilonGreedy
3.0,5.79398124192047,EpsilonGreedy
3.0,5.146016466756917,EpsilonGreedy
3.0,3.591623135759299,EpsilonGreedy
3.0,5.726757602620643,EpsilonGreedy
3.0,4.858643727569277,EpsilonGreedy
3.0,4.044859354862333,EpsilonGreedy
3.0,4.007741557075919,EpsilonGreedy
3.0,5.172214344354456,EpsilonGreedy
3.0,4.206781363731451,EpsilonGreedy
3.0,4.211171102500093,EpsilonGreedy
3.0,4.336765750004669,EpsilonGreedy
3.0,3.8324694813110423,EpsilonGreedy
3.0,5.459710011089592,EpsilonGreedy
3.0,3.455864843209388,EpsilonGreedy
3.0,3.222972086868916,EpsilonGreedy
3.0,4.8733201178377605,EpsilonGreedy
3.0,3.7556074269884308,EpsilonGreedy
3.0,2.873886359077541,EpsilonGreedy
3.0,5.676760447930576,EpsilonGreedy
3.0,3.8098245579858876,EpsilonGreedy
3.0,4.131889858053261,EpsilonGreedy
3.0,3.07865571798762,EpsilonGreedy
3.0,3.7354493443210943,EpsilonGreedy
3.0,3.415896056346567,EpsilonGreedy
3.0,4.309517721459272,EpsilonGreedy
3.0,3.0861811745134635,EpsilonGreedy
3.0,2.0736288178425797,EpsilonGreedy
3.0,3.540948899824306,EpsilonGreedy
3.0,4.423160061990765,EpsilonGreedy
3.0,4.401381791620156,EpsilonGreedy
3.0,3.2237450234890965,EpsilonGreedy
3.0,3.986753759133666,EpsilonGreedy
3.0,3.759844628770903,EpsilonGreedy
3.0,2.4652366360357885,EpsilonGreedy
3.0,3.9526839237741727,EpsilonGreedy
3.0,5.915195489287219,EpsilonGreedy
3.0,4.626621895937413,EpsilonGreedy
3.0,3.8422640182276995,EpsilonGreedy
3.0,3.1835159955568675,EpsilonGreedy
3.0,3.098051521153086,EpsilonGreedy
3.0,4.688393387478941,EpsilonGreedy
3.0,3.95342495866897,EpsilonGreedy
3.0,4.779450508804538,EpsilonGreedy
3.0,4.618831142353187,EpsilonGreedy
3.0,3.5680799642279353,EpsilonGreedy
3.0,3.685908676761955,EpsilonGreedy
3.0,2.419030938425526,EpsilonGreedy
3.0,4.592365557644699,EpsilonGreedy
3.0,3.9415449291500133,EpsilonGreedy
3.0,3.847983319726194,EpsilonGreedy
3.0,4.952455374452227,EpsilonGreedy
3.0,4.269013035437969,EpsilonGreedy
3.0,4.749389808028449,EpsilonGreedy
3.0,4.1929042375102,EpsilonGreedy
3.0,3.0537679476482995,EpsilonGreedy
3.0,4.454556569302882,EpsilonGreedy
3.0,5.158707238122185,EpsilonGreedy
3.0,3.432643910482688,EpsilonGreedy
3.0,4.859890968181816,EpsilonGreedy
3.0,2.9534194226517165,EpsilonGreedy
3.0,3.9916525496148063,EpsilonGreedy
3.0,3.4537703049084603,EpsilonGreedy
3.0,3.4017820136166206,EpsilonGreedy
3.0,3.261341807958683,EpsilonGreedy
3.0,3.9795408921200295,EpsilonGreedy
3.0,3.2352746595903055,EpsilonGreedy
3.0,3.843374668495266,EpsilonGreedy
3.0,4.122530217532551,EpsilonGreedy
3.0,2.847964848172489,EpsilonGreedy
3.0,3.159383783125376,EpsilonGreedy
3.0,3.761177791379871,EpsilonGreedy
3.0,4.697261345628966,EpsilonGreedy
3.0,3.5445539002918705,EpsilonGreedy
3.0,4.169577367107385,EpsilonGreedy
3.0,4.673432189064483,EpsilonGreedy
3.0,3.1069605543144387,EpsilonGreedy
3.0,4.720188552993479,EpsilonGreedy
3.0,2.6012015648546885,EpsilonGreedy
3.0,3.911916369051078,EpsilonGreedy
3.0,3.4141364489164965,EpsilonGreedy
3.0,4.367131248382747,EpsilonGreedy
3.0,3.844686386996144,EpsilonGreedy
3.0,5.006460412210163,EpsilonGreedy
3.0,4.329563472449207,EpsilonGreedy
3.0,3.8603282832544727,EpsilonGreedy
3.0,3.2732075185949716,EpsilonGreedy
3.0,4.222033038316827,EpsilonGreedy
3.0,3.5896509634369886,EpsilonGreedy
3.0,3.5222437490692644,EpsilonGreedy
3.0,4.355599490006153,EpsilonGreedy
3.0,6.411471517029189,EpsilonGreedy
3.0,4.07961537141346,EpsilonGreedy
3.0,4.573008700258075,EpsilonGreedy
3.0,5.4227334883495555,EpsilonGreedy
3.0,4.33328916237097,EpsilonGreedy
3.0,3.719712648870097,EpsilonGreedy
3.0,4.583361501954175,EpsilonGreedy
3.0,2.6076818551351497,EpsilonGreedy
3.0,3.9241459599116557,EpsilonGreedy
3.0,6.367550587482151,EpsilonGreedy
3.0,3.8162369583070244,EpsilonGreedy
3.0,3.7074136468343464,EpsilonGreedy
3.0,3.6788102186620693,EpsilonGreedy
3.0,3.8122109564101683,EpsilonGreedy
3.0,3.577462249244727,EpsilonGreedy
3.0,3.2205684462513378,EpsilonGreedy
3.0,3.4224588164733913,EpsilonGreedy
3.0,4.520612791170008,EpsilonGreedy
3.0,4.206300512882241,EpsilonGreedy
3.0,2.576066413169325,EpsilonGreedy
3.0,3.675419538384638,EpsilonGreedy
3.0,3.8187012487012764,EpsilonGreedy
3.0,3.693208095879178,EpsilonGreedy
3.0,4.353063233419311,EpsilonGreedy
3.0,2.8523754933537333,EpsilonGreedy
3.0,3.2682224983303367,EpsilonGreedy
3.0,3.0245437803359088,EpsilonGreedy
3.0,4.048205643363565,EpsilonGreedy
3.0,3.695270797593156,EpsilonGreedy
